seed,data_name,amazon_cat,mode,best_train_loss,best_train_jaccard,best_val_jaccard,best_test_jaccard,epoch_time,time,memory_used_MB,train_loss,train_jaccard,val_jaccard
1,amazon,bath,implicit,5.255451836520146,77.30567450681303,77.00430709918375,75.95721155058781,0.540257453918457,54.82520174980164,2839.9296875,"[5.257690015288187, 5.256264175383318, 5.256120035134001, 5.2559303616721715, 5.255794428564695, 5.255750974929126, 5.255660362809361, 5.255582960274349, 5.2556694844055345, 5.255622138079759, 5.255502114220493, 5.255545752318739, 5.255546277835434, 5.255466609233039, 5.255465916376253, 5.255451836520146, 5.255435893423828, 5.255424978539128, 5.255352876936863, 5.2553962522960145, 5.255380711654571, 5.25543442177883, 5.255423165924893]","[60.13152565334728, 64.71595503379186, 67.59599824590337, 69.54993193607994, 70.84591562769931, 72.81108307673773, 73.27786803118872, 73.9663583306847, 74.25005944930044, 75.78271191174416, 75.57371629003507, 75.11351972926926, 75.03268921674994, 76.1958598011729, 75.46740366949096, 77.30567450681303, 76.67636653879536, 76.17788757731833, 76.78207518814729, 75.66032007208479, 75.07860840403535, 74.78118813507808, 76.91354713176344]","[59.618513470505874, 64.8844540447956, 68.0273937532002, 69.9481532593487, 70.78344436503829, 71.93521532231209, 72.90232906456815, 72.67354351320195, 73.17873777076812, 75.10632209873197, 74.45923041748469, 74.51109084885177, 75.68046964631405, 75.9132597320453, 75.0077147183409, 77.00430709918375, 76.13500141014373, 75.64982297904498, 76.11000900849098, 74.89994140373646, 75.26148582600196, 73.52926801219022, 76.47828926291925]"
2,amazon,bath,implicit,5.255401318721593,78.3765549230445,77.58998275601691,77.58757239897994,0.5558671951293945,56.06935429573059,2821.05078125,"[5.2577635829224985, 5.256178794653129, 5.2559684329990235, 5.255881893524386, 5.255758928287796, 5.255711046589038, 5.255596628521394, 5.255678406463887, 5.255689776894982, 5.255467930102668, 5.255434005240759, 5.255439417117127, 5.25548415595836, 5.255397760689477, 5.255383059507602, 5.255417853280849, 5.255401318721593, 5.255337481679034, 5.255340287665362, 5.255305709421785, 5.2553016895569575, 5.255322100232809, 5.255342733194294, 5.255322905270851]","[59.15643548945257, 68.58720080257082, 69.09531065603171, 70.93938161774975, 72.53471544268508, 74.474382353889, 73.25074672323248, 74.64999263860743, 75.87903557543027, 76.47741305710944, 75.75190095588577, 75.49986777927955, 75.80977845683728, 76.98979757328904, 76.08776212191772, 78.31740471209162, 78.3765549230445, 76.71119150720668, 77.33079907652963, 76.52513257351967, 77.22446802617581, 76.84560484845115, 77.85406586877176, 77.80845182647839]","[59.250975147559586, 69.87225930299934, 70.33587433018172, 70.80005120327701, 73.28956464155705, 74.681841982601, 72.78814902154562, 74.07845791147498, 76.05916169009147, 76.04609442844738, 76.06973829459598, 75.41715663632174, 75.60127622746218, 76.81324684170984, 76.53242919846336, 77.57253393875784, 77.58998275601691, 76.19515051678239, 76.97382524707001, 76.29183593130463, 76.36996200089179, 75.81454335249403, 77.541195890342, 77.55060141208149]"
3,amazon,bath,implicit,5.255425713507711,76.19585374566398,76.69899729197643,76.06981233016192,0.5635554790496826,54.8663821220398,2832.83203125,"[5.25809779510416, 5.256396202029319, 5.256168116315619, 5.255930974920219, 5.255785426169991, 5.255770493877016, 5.25569404230529, 5.2556587936467185, 5.255640383069583, 5.25561950902474, 5.255524779249568, 5.2556173338309895, 5.255599181676654, 5.255446128279519, 5.255458066621963, 5.255425713507711, 5.255396521929786, 5.255358426614788, 5.255337136436141, 5.255343568611364, 5.255401606801465, 5.255425279327712, 5.255365734715395]","[58.72986490633549, 66.11428051181372, 67.22712665786669, 67.65802087433966, 69.88046688710824, 71.26994658303957, 73.64293517993708, 74.10320335367774, 73.64892486808996, 74.49366993959023, 74.61723128231667, 75.86379096341145, 75.10235231772234, 75.9605500971725, 76.11349671833543, 76.19585374566398, 76.79053394423414, 76.74330097480004, 76.4325075093576, 75.63043008014544, 75.64742025842595, 76.02106358747726, 76.53252161079486]","[58.97114270928312, 67.51921491959442, 68.56279552199857, 69.6376483520696, 70.84843471940246, 72.61908921776094, 74.60197719211001, 73.52190925245954, 73.55694379413545, 74.45309750338212, 75.28607435153924, 75.40829189785546, 74.9333404314429, 74.8765918879771, 75.8746176867619, 76.69899729197643, 76.43365068412507, 76.15940511101802, 75.5168245206196, 74.3573441106648, 74.50753810810737, 75.277148004852, 75.68819805537073]"
4,amazon,bath,implicit,5.255375328640225,78.64689442962688,78.61410990443248,77.50314644978857,0.5649645328521729,74.88468432426453,2810.84765625,"[5.257901919402411, 5.256339478847477, 5.256169066991502, 5.255911676713421, 5.255814384897314, 5.255732979679839, 5.255749423648196, 5.255855623955729, 5.255678500487082, 5.2556263133697145, 5.255568259932561, 5.255524221490651, 5.255521685405291, 5.255433584877168, 5.255479080027775, 5.255479152213283, 5.2554145075218175, 5.255384629691923, 5.255344651206512, 5.255413269434098, 5.255399258644226, 5.255451825750983, 5.255379719169896, 5.255362041396655, 5.255318533260397, 5.255329754920196, 5.255358529295673, 5.255335115442249, 5.25530529248798, 5.255375328640225, 5.255340053312692, 5.255280582617292, 5.255323556181979, 5.255291706963552, 5.255296609693987, 5.255290776684776, 5.255250759841078]","[58.76887870720888, 62.65886285336, 66.5128335716571, 67.07144900218904, 70.86181950033942, 72.52737985185802, 72.66302483095653, 74.6865784436942, 74.27153754952616, 75.25589316860663, 74.96286919911208, 74.58035902533057, 75.29138213673318, 76.07951557192544, 76.18961630821214, 77.4200325291407, 76.4787479018978, 75.26745761091112, 77.51556213131165, 75.91415647392878, 75.48565339362302, 76.86793387931908, 78.19819491071863, 78.42095391431255, 78.30542796861583, 78.12743865874795, 78.22043969102793, 78.2266826574227, 78.19518295324748, 78.64689442962688, 78.19302403268247, 78.97786485073013, 78.56599599009466, 78.91802536489443, 79.45450027518339, 79.32724507202686, 79.06814827592817]","[59.624045046246174, 64.44525956859923, 67.03082654221174, 68.02887287707023, 72.04160745432094, 73.15044643317889, 73.63810235726744, 74.80303219866788, 74.6733126666713, 75.02148125962168, 75.26917368947728, 75.12813140896633, 75.68637771673825, 75.5464380654134, 75.73082462551153, 76.42911273841065, 75.67196139302402, 75.2233577091262, 76.18927193405372, 75.31875461666733, 76.17708719701129, 76.42910641961876, 77.69569561789675, 77.493586426224, 78.19252484812257, 78.40769498264754, 77.91608876049104, 77.1368469186306, 77.68523591104235, 78.61410990443248, 77.19080940143557, 78.14210194191219, 77.41624757279406, 78.11916314762615, 77.93058038314206, 78.34215752621824, 78.38202489056378]"
5,amazon,bath,implicit,5.255181235905282,78.94128589100127,79.40244132843753,76.76051486079085,0.5603601932525635,76.97686791419983,2824.6484375,"[5.25813620174309, 5.2565801404755454, 5.256195716532769, 5.2559730203329185, 5.255732303336379, 5.255673873604164, 5.2556156453309475, 5.255624757212639, 5.2556080410520245, 5.255521876651452, 5.255481133067086, 5.255505255564199, 5.255480501754977, 5.255443442770939, 5.25550327531996, 5.255405323048259, 5.255331232605651, 5.255324424942574, 5.2553180313712025, 5.25529576680442, 5.255275979790604, 5.255280492784792, 5.255266329164419, 5.255285023886378, 5.255293582040515, 5.255340487609946, 5.2553489186258435, 5.255311405069623, 5.255273718934907, 5.255377895136106, 5.255236282015833, 5.255181235905282, 5.255246700244811, 5.25521729375444, 5.255225319226115, 5.2552268738591845, 5.255184859250645, 5.255238107591247, 5.255214219322756]","[59.34853624132561, 67.31264939993592, 66.4048180366966, 70.47750741773513, 72.2816494068866, 73.47942064260849, 74.65918332142242, 74.89962230474565, 76.32347728173156, 75.2937306210551, 75.4359739985926, 76.53768906615205, 74.24406976114756, 76.38796739840382, 76.53924296239286, 77.30070688324957, 77.6721291569489, 77.43635449517802, 78.27722193471719, 77.64565552516218, 77.15698174901212, 77.71412964012585, 78.09393063188129, 78.76675401343333, 76.65995137057755, 78.05145781901001, 79.01886433195732, 78.47762926510555, 78.28068568580903, 78.31481927307352, 78.66873796665068, 78.94128589100127, 79.76663069167813, 80.05645629934054, 79.04563389383124, 79.15698048525374, 79.33485289747149, 78.56287871942521, 79.22490697158628]","[59.68155395100367, 68.34344234723741, 68.06781559153477, 71.85853520293747, 73.36443179422307, 74.05193162308912, 74.99362697180534, 75.73553897083309, 76.75063182653315, 76.01072393766891, 75.3561845070384, 76.307969913283, 75.33765938889279, 77.1715049656226, 76.59507686073151, 77.62488670932693, 77.87212050020399, 77.49930703915524, 77.95520945426068, 77.45046014495729, 78.10454778196713, 77.94173778993513, 77.46380859284085, 77.50119793763058, 76.46592496687373, 78.12134629022675, 78.80863233330027, 78.27782432621142, 77.48403662540285, 77.66255513409213, 78.61388348105616, 79.40244132843753, 78.83076495505338, 78.83544560015149, 78.44569303772339, 78.54977670442567, 78.6096325138071, 78.51036797905867, 78.60955036951242]"
1,amazon,health,implicit,5.072143594707283,73.83126376547429,72.52880891038787,71.09844413573559,0.53328537940979,79.28593468666077,2814.484375,"[5.074164227668805, 5.0731875817551515, 5.072840649163615, 5.072653035979613, 5.072538762347744, 5.072435389965806, 5.072361997612019, 5.072369103852086, 5.07229644897598, 5.072302283538634, 5.072268395765469, 5.072249481771793, 5.072299617951606, 5.0722553523203056, 5.072223463333968, 5.07222159481232, 5.0722272283868985, 5.072213827880698, 5.072224575546668, 5.072218781143659, 5.072179468422995, 5.072157991046545, 5.0721510830653, 5.072174159246362, 5.072133709378179, 5.0720949053049935, 5.072098545442146, 5.072153004296696, 5.072123037864593, 5.072143594707283, 5.0720937357078375, 5.072093586526622, 5.072138149268301, 5.072113853961504, 5.072125274099582, 5.072116492598851, 5.072106986666195]","[50.648437819490454, 57.63414217361586, 62.82117736065105, 64.13392163392163, 65.95203042571464, 68.80210432842013, 69.21952316689159, 70.2888339730445, 70.69508707666603, 69.52581774950195, 68.85232457600878, 70.79943448364502, 71.14565259302101, 71.10540775014461, 71.91793586530429, 71.63654328128013, 71.93255574834524, 70.85799434483646, 71.70096716149347, 72.19183594183593, 73.41419545366914, 73.52649543439017, 73.04977186556135, 73.42330184435447, 74.22386093438725, 73.42828224407171, 73.66072523967262, 72.93891780733887, 73.57022363601311, 73.83126376547429, 73.15757342073132, 74.61691086691087, 74.03420409999357, 73.7305603752972, 72.66804832594306, 74.45384294068504, 73.65150200676517]","[49.951170624247546, 57.27542924911346, 62.32122409753989, 64.53563249615881, 65.80426883058462, 68.33325300430563, 68.58441996599892, 68.65466404940089, 68.89810481915747, 69.2636238030975, 68.66742175952702, 67.76041210251736, 69.73065677013044, 69.97076023391813, 70.82824339403287, 70.38498781919836, 70.90061984798827, 70.06622032937823, 69.9770770165507, 70.87889449731554, 71.14393647288384, 71.3997917287391, 71.80319680319681, 71.6055873950611, 71.44137295453085, 71.35913793808531, 70.88616062300272, 71.68752300331249, 71.40862061914693, 72.52880891038787, 71.91801619433198, 72.263000157737, 72.42336610757663, 72.21194010667696, 71.57870638133795, 72.48417518154362, 71.97181473497264]"
2,amazon,health,implicit,5.072121096699267,75.1944473655,73.35732980469821,73.2274235414569,0.4876167774200439,83.94205093383789,2817.02734375,"[5.07433016137563, 5.07319850708609, 5.072791047993921, 5.072612299055916, 5.072514771472856, 5.072475882862026, 5.072353420886618, 5.072324998823608, 5.072279534427912, 5.0722940555556475, 5.072245551890418, 5.072240734135646, 5.072262253592723, 5.072197004627797, 5.072198878182575, 5.072209922616535, 5.072205788245385, 5.072230882355294, 5.072193032239955, 5.07217812530653, 5.072172402019324, 5.072095931402767, 5.072153232889192, 5.072163301592084, 5.072135116549366, 5.07209935316861, 5.072121813071442, 5.072122896250912, 5.072105949987527, 5.07209645257216, 5.072079735405627, 5.072081424106645, 5.072093110921938, 5.0720890084052925, 5.072121096699267, 5.072084005017507, 5.0720671730475555, 5.072060072903885, 5.072059118242603, 5.072062103601003, 5.07209620434786, 5.072069348095868]","[51.57635493161809, 60.53785395890659, 65.1673545752493, 66.24957644694487, 68.06916037179195, 68.75806211332528, 70.17685530843426, 71.45617540354381, 70.2794354768039, 71.74986563144459, 71.34045048518733, 71.41282693914273, 71.49998393419446, 72.08927768138294, 72.09230097387992, 72.8055716213611, 72.00819648188069, 71.49762518183572, 73.63786067733437, 73.50743554690924, 73.8593789251684, 72.96804803383752, 72.83189033189034, 73.04392975445607, 73.43259080101186, 74.63334910703333, 74.73528664318138, 73.56593698698961, 73.9597098807625, 74.04437667595562, 74.43138002348527, 75.31341465551992, 74.9406660590871, 73.67116801327327, 75.1944473655, 75.23370635212741, 74.98200629779576, 75.56677240887767, 75.58420380788802, 74.75432462274568, 75.54162942320836, 75.2542121621069]","[51.72941093993725, 61.35312786628576, 65.72588230482967, 66.36176688808267, 68.02982835877573, 69.1131529289424, 69.75229448913659, 70.92224296171666, 69.97650741071793, 70.45440670440672, 70.04928550981182, 70.43119161540213, 70.59883099356783, 70.21341962131434, 71.06690823796086, 71.03149043938518, 70.40271862640284, 70.2030498741025, 71.19782994782996, 71.4906438590649, 71.84151374940849, 71.4482520403573, 71.17246058035533, 71.17470979313084, 71.89172669435828, 71.87124279229542, 72.25690245427089, 71.89884676726783, 71.61459154880208, 71.87895437895438, 72.42641861062913, 71.371676569045, 72.39814279287964, 72.06266686529844, 73.35732980469821, 73.04575541417647, 72.58972752393804, 72.53317588843905, 72.64890810943443, 72.60097358781569, 72.70569342937763, 72.74725274725274]"
3,amazon,health,implicit,5.072069693797824,76.19240408714093,73.25399746452376,73.22195741234013,0.6161980628967285,102.84592199325562,2812.58203125,"[5.074346414101143, 5.073206044572249, 5.0729094057357536, 5.072692257989151, 5.072592311792382, 5.0725155490655895, 5.072421651989445, 5.072379423292366, 5.07233478230586, 5.0723018279761884, 5.072308830387449, 5.0722861698810595, 5.072291152628525, 5.07223617384677, 5.072193599043513, 5.072207115550285, 5.072210984219632, 5.0722232080890075, 5.072241308658287, 5.072190846909358, 5.072184034760231, 5.072147120597433, 5.0721554376641524, 5.0721594711300195, 5.072127869587165, 5.072137211247168, 5.072130075061045, 5.072129281952316, 5.07211769567621, 5.072142553287462, 5.072139931455044, 5.07213189143892, 5.072126994727808, 5.072080595147415, 5.072099082503608, 5.072100326589799, 5.072075615752568, 5.072100143743472, 5.072114115786148, 5.072094688555981, 5.072104080443423, 5.072078327808962, 5.072077242863124, 5.072072499245134, 5.072069693797824, 5.0720244315208305, 5.072058900927298, 5.0720912714978, 5.072051671480787, 5.0720427391610015, 5.072066912211062, 5.0720332934359105]","[50.22614081824608, 57.9311697074855, 62.50944961471277, 65.14089711458132, 66.33209626630679, 68.60715308083729, 68.97040094408516, 70.2668238194554, 70.12264051737736, 71.80392706708497, 71.15971017286807, 71.50857914015808, 70.64881755671229, 72.02862926547137, 73.29477540003856, 71.90979342295132, 70.82754964333913, 71.6264802449013, 73.24826489300173, 72.15480426006741, 73.26495142284617, 73.91320667636457, 73.55857592699697, 73.2493894993895, 72.9943448364501, 74.03990746096008, 74.15775014459224, 74.42845896793264, 73.07427221900906, 73.67832459937723, 74.19289044289044, 74.31854695012589, 74.86247670458197, 74.43422075001021, 74.81660882976672, 74.8304254225307, 74.82857785489365, 75.31416682732471, 75.62327292590449, 75.3081421502474, 75.61746732799365, 74.85508643403381, 75.23801490906754, 74.86095045305572, 76.19240408714093, 75.81092153460574, 75.5761197866461, 74.9950780213938, 76.45034059507744, 76.20830923462503, 75.29488786067733, 75.48476377423746]","[50.32054933370723, 58.139506692138276, 62.47715004293951, 65.79164256795836, 66.70503473135051, 68.03287355918934, 68.2671130039551, 68.32757885389465, 68.78657891815787, 69.95241600504757, 69.80081322186585, 69.48136658662975, 70.09007805060438, 69.56392291918608, 70.99193204456363, 69.82605844447951, 70.0688127661812, 69.88074060442482, 70.28441587652114, 70.7532745032745, 71.54146292304188, 71.68912958386643, 71.55329319803005, 71.19805632963526, 71.20343837449101, 71.14777035829668, 71.53658476026897, 72.20281180807497, 71.47681996366207, 72.01542609437347, 72.30902869060763, 72.29143663354189, 71.96144498776077, 72.13043535411957, 72.16128170075538, 72.23186170554591, 72.92135496082864, 73.06604944762839, 71.9627813706761, 72.63363829153303, 72.66888082677555, 72.10764381817015, 71.9477890530522, 71.75732892838155, 73.25399746452376, 72.56750559382138, 72.26876193981457, 71.9562016930438, 72.99397240186714, 72.94730123677492, 71.5376071297124, 72.63859678333363]"
4,amazon,health,implicit,5.072108593920716,74.74508678456047,72.24865047233467,72.28250377906903,0.5547330379486084,77.75847458839417,2817.29296875,"[5.075082001918198, 5.073390357494027, 5.072992325986215, 5.072730201499896, 5.0725923469557594, 5.072506374900524, 5.072414135254274, 5.072374670928767, 5.072337395009479, 5.072330700612832, 5.07230526848433, 5.072306476832263, 5.072346826605331, 5.072286482052735, 5.0722567306200945, 5.072235745039494, 5.07223899969067, 5.0722059852399815, 5.072238297806147, 5.0722207798437235, 5.072209987927603, 5.07214800567108, 5.072160432571466, 5.0721554971835054, 5.072132612594264, 5.07214849338245, 5.0721446818268, 5.072165887831253, 5.072139385710116, 5.07215039042493, 5.072119363833057, 5.072118248177424, 5.072108593920716, 5.072085183167416, 5.072126038718136, 5.072099502056044, 5.072096732378953, 5.0720824978365595, 5.072089909314762, 5.072118839531883]","[49.06077110024479, 54.91287221550379, 62.106037237616185, 64.64368964368964, 66.35427438059017, 68.38494108230951, 69.49770989244674, 69.5553058053058, 68.81118881118881, 69.97278306488833, 69.22665054244003, 70.76067207646156, 70.43918800497747, 70.98231446915658, 71.08320772794458, 72.18575284364759, 70.88085890717468, 70.57398741609268, 72.32621179989602, 70.54403199140042, 71.05264618422514, 72.23568828831986, 72.88327900170006, 72.61426439058017, 72.93742076636813, 72.53039358302514, 72.96210368578788, 73.16814764183185, 73.73441616862668, 73.19642345958135, 74.48560211718107, 73.2925773057352, 74.74508678456047, 73.84681108365318, 74.2102415128731, 74.43528693528694, 74.43059864112496, 74.24522845575477, 73.9335007098165, 74.24241693978536]","[50.26095980043348, 56.42301412038254, 61.50351841141314, 64.54520962618129, 65.79847053531265, 67.22886762360447, 67.58528751949805, 68.23544145912567, 67.7624641440431, 68.22534921219132, 68.11320988952568, 69.4892388313441, 68.79924169397854, 69.15590257695521, 69.45856381585126, 70.48412114201588, 69.75261580524739, 69.76905404536983, 70.30313984261353, 68.74296025611814, 70.24511307406043, 70.97342715763767, 70.84817229554072, 70.82503753556384, 71.0916422758528, 71.5176563202879, 71.44081065133696, 70.00391421444054, 71.33599587546956, 70.8625730994152, 72.1002024291498, 70.87637115471125, 72.24865047233467, 70.87470278259752, 70.75330371383002, 71.90299466615257, 71.33073067283593, 71.32701362964521, 71.14966904440588, 71.12990810359231]"
5,amazon,health,implicit,5.072129068506317,74.96302673934252,72.60769201558676,72.46301512248519,0.552445650100708,67.99448823928833,2821.43359375,"[5.074446873844629, 5.073108474529206, 5.0728002726523735, 5.072620135250809, 5.072484780398623, 5.072419794659303, 5.072354735453764, 5.0722855909072795, 5.072297037662156, 5.072305421416401, 5.0722542834220326, 5.07222960904007, 5.072270342808772, 5.07221863129675, 5.072198106345178, 5.072203295393251, 5.0722088591764125, 5.072209610700604, 5.072192040133818, 5.072188667303465, 5.072197796565783, 5.072151326962856, 5.072143830182763, 5.072129068506317, 5.072108786081994, 5.07210115241204, 5.0720974061185915, 5.072114568370807, 5.07207908968807, 5.072095097667203, 5.072109140062215]","[52.77299454931034, 61.30780038674776, 65.25729387571494, 66.81025115235641, 68.77942233205391, 68.54882690409008, 70.18785308258994, 70.80148652517074, 70.0253036437247, 71.61827207879838, 71.59205560521349, 70.74771719508563, 71.24540664014349, 71.86645956382799, 71.70435558593454, 72.63830467777838, 72.26373042162516, 73.09007512954882, 73.54433578117788, 72.63377704167178, 74.12781662781663, 73.7664966612335, 72.82296650717704, 74.96302673934252, 73.74369782264519, 73.53389300757722, 73.70880581406898, 73.23778560620667, 74.05103668261565, 74.02653632916791, 74.40390749601276]","[52.791996015680226, 60.871686792739425, 63.62730836415047, 65.73351356246093, 67.6496310706837, 67.08869347027242, 69.26359459254196, 69.06371406371407, 68.71390305600832, 70.16770510191563, 69.81112454796664, 69.1325049219786, 68.96620192672825, 70.46842777105935, 69.59557255609889, 70.93551185656449, 71.0607448107448, 70.9445890366943, 71.17505301715826, 69.790874330348, 71.59244264507423, 72.36943611943612, 71.76622354253934, 72.60769201558676, 71.42452576663104, 71.52207441681126, 71.32068954437376, 71.50445314919, 71.2645906724854, 71.35474905211748, 71.59509350298823]"
1,amazon,diaper,implicit,5.752068545097251,82.15467569013343,80.7432354902593,81.35481482715898,0.8472244739532471,70.3140275478363,2847.296875,"[5.75367043167646, 5.752710570029889, 5.752443577565151, 5.752329696123499, 5.752247728476486, 5.752217520421805, 5.752175348858197, 5.75219064624927, 5.752165215522676, 5.752111260526885, 5.752123823708189, 5.7520972622108575, 5.752107902123671, 5.752068204345966, 5.752068545097251, 5.752047077383478, 5.752055472835112, 5.7520505006668925, 5.752029436276144, 5.7520232123160095, 5.7520060956123675, 5.751975135567048]","[67.61914939210224, 74.15978700097806, 76.20052183823896, 77.78085658482681, 78.84976809790705, 79.84361502847855, 80.26680838787408, 80.50238560360019, 81.1442810668356, 80.80873750920766, 80.81493582238, 81.72766211919927, 81.56953653923746, 79.91775132417682, 82.15467569013343, 81.30375985658732, 80.73833245245024, 81.86014942786525, 81.01649845518203, 81.25789973380414, 81.65004522272382, 81.9631790147658]","[66.99183917933918, 73.62797778720397, 75.89813542938542, 76.86202355845212, 77.87852841052246, 78.82698457847268, 79.26294756279876, 79.38441271030558, 79.96231240650883, 79.21028789332361, 79.66159914820629, 80.29881053690579, 80.29505685011638, 78.56038141752427, 80.7432354902593, 79.95397872630016, 79.47740792606864, 80.65352664310998, 79.70819964867584, 79.883848239503, 80.32380648452077, 80.6071265595075]"
2,amazon,diaper,implicit,5.751995160300814,82.67634811751306,82.30986261864237,82.13042133600631,0.8025729656219482,90.40161609649658,2821.63671875,"[5.753635882896648, 5.752615340522589, 5.752369960392531, 5.752282335910616, 5.752228618233068, 5.7521965495319565, 5.752160898470555, 5.752168331458221, 5.752125978444498, 5.752105769819201, 5.752116715720057, 5.7520980225294585, 5.752104876907368, 5.752063938920983, 5.752074264900874, 5.752037724675592, 5.752061229119743, 5.752049216893429, 5.752030438454419, 5.7520108103859915, 5.751999801591909, 5.751987786178705, 5.752007850688505, 5.751999035353046, 5.751984251414838, 5.751995160300814, 5.751972348193098, 5.751967190776335, 5.751975057823502, 5.751949038815536, 5.751985753490159, 5.751956614716923, 5.751953293811165]","[70.34285303888282, 75.2017775442093, 77.20465548701151, 78.16736247949517, 79.14733901334398, 79.74019012056102, 79.9376492646703, 80.20501059458874, 80.634970213134, 80.45994775471073, 80.63482746557057, 81.1845575162494, 81.0284019087728, 79.26394648550844, 81.44871030178592, 81.05460296527295, 80.85591489757613, 81.81336136618883, 82.17090987314313, 81.54459938650875, 81.73511124575509, 82.1946437901773, 81.70045359571283, 82.06540681178267, 82.12518134325171, 82.67634811751306, 81.61194918586847, 82.61612250445998, 82.83455557400966, 82.87202065561736, 82.67652356930142, 82.27931366588804, 82.87935086694392]","[70.51704292666302, 75.04349871909396, 76.6419007304424, 77.36900472763567, 78.73773685529638, 79.05162339314126, 79.6753402296557, 79.48541881949619, 80.03724931924337, 79.58388544326044, 80.12010958067505, 80.12392052942647, 79.83758704368822, 78.90696426038687, 80.80862108019846, 80.47344396674754, 80.46116155119131, 80.9079540664362, 81.2479376058245, 80.70650978761098, 80.923309632387, 81.43161966450656, 81.12342504827623, 81.45702966015466, 81.47658076601529, 82.30986261864237, 80.89989582177083, 81.81469117853045, 81.41771271607581, 82.13056578011934, 81.3014835968705, 81.72973672601648, 81.99953884849717]"
3,amazon,diaper,implicit,5.752070756587856,81.1636705552077,80.5821697041935,81.00289388565749,0.806420087814331,69.03434753417969,2832.921875,"[5.7538712596147965, 5.752690701043548, 5.752458340505478, 5.752353168913135, 5.752255376694157, 5.752226205207651, 5.752191297107467, 5.7521830830435015, 5.752152440641809, 5.75211503275003, 5.752148849011317, 5.752109461500124, 5.7521235203903185, 5.752065773048573, 5.752070756587856, 5.752065898095693, 5.752070817275368, 5.752057238758633, 5.752048479941864, 5.752039998493703, 5.75203220770409, 5.751993779662032]","[68.2786389238002, 73.09950340171052, 76.15894299713027, 77.76880046802992, 78.17345812082654, 78.96143909491173, 79.87059831176326, 79.9951156471987, 80.6661457475092, 80.14218005232763, 80.4639005154873, 80.66158517523283, 80.72047603260872, 79.94900460356905, 81.1636705552077, 80.52792864703535, 80.22840104477821, 81.37664423716402, 80.80300282481294, 80.8278453657845, 81.23180396577287, 81.6645670293313]","[68.3233863831728, 72.88009758422923, 75.09653059132226, 76.65279220338743, 77.59162863701555, 78.21718680349632, 79.23271448569068, 78.9927268498697, 79.43233409007217, 78.6125572509501, 79.2978122516813, 79.68779016398062, 79.57228480293956, 78.70051437759771, 80.5821697041935, 79.08230272813606, 79.30934227809227, 80.579554924793, 79.8644997528926, 79.93318162216971, 80.0122540598731, 80.25246275990324]"
4,amazon,diaper,implicit,5.7520341856017,81.50571306278503,81.63691673736317,81.10302459002507,0.8149542808532715,75.92714834213257,2856.47265625,"[5.753877997753383, 5.752653876646836, 5.752399834570827, 5.7522851630577865, 5.752254105638299, 5.752224282164199, 5.752189369048218, 5.752183414982218, 5.752155662043594, 5.752112959316808, 5.752124785246203, 5.75208854887904, 5.752121640061746, 5.7520844942423395, 5.75204898839202, 5.752065491131199, 5.752059141288546, 5.7520341856017, 5.7520275448385245, 5.752015612605209, 5.752015958889503, 5.75199023343106, 5.752036858094864, 5.752002152478662, 5.751988244361168]","[69.22399522662258, 73.90908319692439, 76.39881079407003, 77.8452954544766, 78.44855984930427, 78.87407491873992, 79.69402117044798, 80.15531841658262, 80.62691133978844, 80.25071771349687, 80.21207920835712, 80.46708089263922, 80.1419124024583, 80.37958581258829, 81.57107326089955, 81.42756802062013, 81.04191782851834, 81.50571306278503, 81.45668729859665, 80.98743646758534, 81.47600985638076, 81.01095210276353, 81.35745754108036, 82.0575219478184, 81.83385748522224]","[69.15642148791659, 74.39153797040701, 75.87019833671619, 76.91952021193093, 78.11780467658444, 78.38803461199294, 79.32459089081114, 79.2501993432053, 79.68953789266288, 79.21727633037156, 79.89711856155307, 79.29966101469076, 79.42919820414566, 79.51107176553604, 80.69706128857915, 80.5465776782741, 80.37057711908902, 81.63691673736317, 81.25715568051878, 80.86588373046706, 80.94237167153834, 80.5031030477459, 80.60230265215384, 81.55214824857683, 81.14317230388659]"
